53,5392,0,174794,44327
50,7188,1,136756,41959
45,5039,0,108046,31485
85,8500,1,173724,57169
47,6853,0,175913,49776
86,8356,0,174932,53312
42,5350,0,149399,40839
54,6396,0,135932,44618
84,8142,2,178647,52253
48,5887,0,135112,43226
48,6423,0,137184,46213
44,5349,190,133299,39132
63,7230,1,128448,43983
57,5667,0,168381,43521
44,5846,1,126943,42318
42,4876,0,109371,30087
50,6914,0,129645,40988
45,5902,0,127884,42032
76,7606,125,163911,48517
45,5995,0,128177,43077
48,6535,0,132683,46289
44,5131,146,137528,38434
74,7782,1,134909,46683
46,5320,0,174799,43981
51,6949,1,136100,41399
56,6859,1,134012,45340
66,6479,97,169017,44743
44,5840,21,128167,42437
47,6961,3,136354,42774
78,7924,0,145816,53231
45,5883,0,131667,43153
45,5077,0,140066,39114
46,6876,0,138760,48947
53,6833,0,138497,48377
66,6757,127,179234,45222
47,7186,0,138843,49467
59,7186,0,138214,47964
63,6240,94,179384,44831
47,6945,0,139690,48641
61,7443,1,139011,49528
15,1071,20,70781,8736
47,6266,0,138031,44915
74,7164,170,178457,46996
51,7014,1,141494,49494
62,7504,1,139696,49751
58,5866,0,179222,44501
55,7214,2,141272,44936
85,8526,0,178778,57098
57,7658,0,179531,54548
69,6756,0,151783,42024
50,7321,0,165254,52293
46,5493,22,137270,41026
61,7395,1,138435,49084
22,2514,61,80416,15842
86,5381,4,106205,34742
